ZFIN ID	SO ID	Symbol	NCBI Gene ID	
ZDB-GENE-070911-1	SO:0001217	aqp9b	570191
ZDB-GENE-070911-2	SO:0001217	clstn2a	100125749
ZDB-GENE-070911-3	SO:0001217	spsb4a	557906
ZDB-GENE-070912-1	SO:0001217	tagln	751758
ZDB-GENE-070912-105	SO:0001217	ftr95	100005532
ZDB-GENE-070912-106	SO:0001217	ftr30	100535574
ZDB-GENE-070912-107	SO:0001217	ftr31	108179017
ZDB-GENE-070912-109	SO:0001217	ftr33	791496
ZDB-GENE-070912-11	SO:0001217	cbln12	100007940
ZDB-GENE-070912-110	SO:0001217	ftr34	100301513
ZDB-GENE-070912-111	SO:0001217	ftr35	100005754
ZDB-GENE-070912-112	SO:0001217	slc7a14a	566270
ZDB-GENE-070912-116	SO:0001217	si:ch211-155e24.3	100150696
ZDB-GENE-070912-124	SO:0001217	zeb1a	100004929
ZDB-GENE-070912-126	SO:0001217	ftr16	562315
ZDB-GENE-070912-129	SO:0001217	asap1a	100170829
ZDB-GENE-070912-132	SO:0001217	gzm3	100000986
ZDB-GENE-070912-135	SO:0001217	gzm3.3	100001138
ZDB-GENE-070912-136	SO:0001217	gzm3.4	100001210
ZDB-GENE-070912-138	SO:0001217	si:ch211-165f21.6	565686
ZDB-GENE-070912-141	SO:0001217	kif5aa	566086
ZDB-GENE-070912-145	SO:0001217	si:ch211-167j6.3	100002866
ZDB-GENE-070912-147	SO:0001217	hce2l1	564183
ZDB-GENE-070912-148	SO:0001217	tmtc4	560605
ZDB-GENE-070912-15	SO:0001217	si:ch211-119o8.4	799453
ZDB-GENE-070912-155	SO:0001217	si:ch211-173m16.2	108191294
ZDB-GENE-070912-159	SO:0001217	gpr18	556711
ZDB-GENE-070912-160	SO:0001217	si:ch211-184m13.4	798560
ZDB-GENE-070912-162	SO:0001217	si:ch211-188c16.1	562677
ZDB-GENE-070912-163	SO:0001217	c8b	793127
ZDB-GENE-070912-17	SO:0001217	si:ch211-119o8.6	556659
ZDB-GENE-070912-170	SO:0001217	kcnb2a	555921
ZDB-GENE-070912-171	SO:0001217	dhx9	568043
ZDB-GENE-070912-172	SO:0001217	carf	555728
ZDB-GENE-070912-173	SO:0001217	kirrel1b	100170816
ZDB-GENE-070912-174	SO:0001217	si:ch211-195h23.3	100170660
ZDB-GENE-070912-176	SO:0001217	gbp3	563072
ZDB-GENE-070912-179	SO:0001217	chd7	569471
ZDB-GENE-070912-18	SO:0001217	rbp1.2	100141334
ZDB-GENE-070912-180	SO:0001217	rasal2	793730
ZDB-GENE-070912-181	SO:0001217	tox	569666
ZDB-GENE-070912-182	SO:0001217	mplkip	100003564
ZDB-GENE-070912-183	SO:0001217	carmil3	100537031
ZDB-GENE-070912-190	SO:0001217	mfsd9	100150581
ZDB-GENE-070912-193	SO:0001217	si:ch211-218d20.15	100535090
ZDB-GENE-070912-195	SO:0001217	ftr11	569723
ZDB-GENE-070912-197	SO:0001217	adcy8	100148976
ZDB-GENE-070912-198	SO:0001217	si:ch211-220f16.1	100536354
ZDB-GENE-070912-199	SO:0001217	si:ch211-220f16.2	797650
ZDB-GENE-070912-2	SO:0001217	smtnb	664685
ZDB-GENE-070912-20	SO:0001217	atad5a	560591
ZDB-GENE-070912-204	SO:0001217	kbtbd7	794299
ZDB-GENE-070912-207	SO:0001217	pde11a	561338
ZDB-GENE-070912-208	SO:0001217	si:ch211-222f23.6	100141493
ZDB-GENE-070912-209	SO:0001217	commd6	792620
ZDB-GENE-070912-21	SO:0001217	adap2	100331455
ZDB-GENE-070912-212	SO:0001217	satb2	563435
ZDB-GENE-070912-214	SO:0001217	ece2a	100002136
ZDB-GENE-070912-216	SO:0001217	vwa5b2	101882427
ZDB-GENE-070912-22	SO:0001217	si:ch211-11k18.4	559333
ZDB-GENE-070912-220	SO:0001217	atcayb	100329872
ZDB-GENE-070912-222	SO:0001217	tmem71	570302
ZDB-GENE-070912-225	SO:0001217	ftr03	100301515
ZDB-GENE-070912-228	SO:0001217	ftr06	797387
ZDB-GENE-070912-229	SO:0001217	ftr07	570209
ZDB-GENE-070912-238	SO:0001217	ghsra	795753
ZDB-GENE-070912-242	SO:0001217	mab21l3	558164
ZDB-GENE-070912-243	SO:0001217	igsf3	557878
ZDB-GENE-070912-251	SO:0001217	vav3b	559145
ZDB-GENE-070912-258	SO:0001217	b4galt2	100148828
ZDB-GENE-070912-263	SO:0001217	si:ch73-14h1.2	100004603
ZDB-GENE-070912-265	SO:0001217	si:ch211-267e7.3	567853
ZDB-GENE-070912-266	SO:0001217	olfml2bb	567907
ZDB-GENE-070912-268	SO:0001217	ppp2r3b	566032
ZDB-GENE-070912-27	SO:0001217	mgat4a	563038
ZDB-GENE-070912-270	SO:0001217	phf20a	563332
ZDB-GENE-070912-272	SO:0001217	pip4k2ab	555920
ZDB-GENE-070912-274	SO:0001217	col8a1a	557795
ZDB-GENE-070912-276	SO:0001217	marchf11	798174
ZDB-GENE-070912-277	SO:0001217	myo10	569779
ZDB-GENE-070912-282	SO:0001217	dnah7	561639
ZDB-GENE-070912-285	SO:0001217	hbl1	100007982
ZDB-GENE-070912-286	SO:0001217	hbl2	566971
ZDB-GENE-070912-287	SO:0001217	hbl4	100137128
ZDB-GENE-070912-288	SO:0001217	cbln13	100144567
ZDB-GENE-070912-289	SO:0001217	si:ch211-284o19.8	100007937
ZDB-GENE-070912-29	SO:0001217	cracdla	101883152
ZDB-GENE-070912-291	SO:0001217	fhip1b	100001896
ZDB-GENE-070912-293	SO:0001217	cyp7b1	570455
ZDB-GENE-070912-294	SO:0001217	tmeff1a	570409
ZDB-GENE-070912-298	SO:0001217	kif2c	100136875
ZDB-GENE-070912-300	SO:0001217	oc90	568941
ZDB-GENE-070912-301	SO:0001217	kcnq3	799747
ZDB-GENE-070912-309	SO:0001217	cd28l	100004384
ZDB-GENE-070912-31	SO:0001217	xcl32a.1	101884242
ZDB-GENE-070912-310	SO:0001217	si:ch211-67e16.3	100004440
ZDB-GENE-070912-311	SO:0001217	si:ch211-67e16.4	558404
ZDB-GENE-070912-313	SO:0001217	ttll4	558702
ZDB-GENE-070912-314	SO:0001217	arhgap15	100003547
ZDB-GENE-070912-316	SO:0001217	ftr26	560716
ZDB-GENE-070912-319	SO:0001217	ftr20	619192
ZDB-GENE-070912-32	SO:0001217	ccl34a.4	100170820
ZDB-GENE-070912-320	SO:0001217	si:ch211-77g15.32	326086
ZDB-GENE-070912-322	SO:0001217	ftr23	560494
ZDB-GENE-070912-328	SO:0001217	dgkh	100137124
ZDB-GENE-070912-329	SO:0001217	rit1	793942
ZDB-GENE-070912-33	SO:0001217	ccl34a.3	100003896
ZDB-GENE-070912-330	SO:0001217	irf4a	100002070
ZDB-GENE-070912-333	SO:0001217	si:ch73-18b11.2	101886862
ZDB-GENE-070912-34	SO:0001217	si:ch211-122l24.6	557261
ZDB-GENE-070912-340	SO:0001217	them6	569944
ZDB-GENE-070912-341	SO:0001217	si:ch73-52e5.2	100142654
ZDB-GENE-070912-343	SO:0001217	krt222	100003752
ZDB-GENE-070912-345	SO:0001217	si:dkey-100n23.3	571373
ZDB-GENE-070912-347	SO:0001217	si:dkey-100n23.5	793886
ZDB-GENE-070912-349	SO:0001217	pimr55	555841
ZDB-GENE-070912-35	SO:0001217	si:ch211-125e6.11	100170830
ZDB-GENE-070912-350	SO:0001217	si:dkey-10f21.4	100137126
ZDB-GENE-070912-352	SO:0001217	slitrk3b	100007758
ZDB-GENE-070912-354	SO:0001217	grin3ba	566411
ZDB-GENE-070912-357	SO:0001217	si:dkey-11f4.16	570890
ZDB-GENE-070912-358	SO:0001217	ndufa4l2a	100003066
ZDB-GENE-070912-36	SO:0001217	si:ch211-125e6.12	100126100
ZDB-GENE-070912-360	SO:0001217	bpifcl	100003132
ZDB-GENE-070912-362	SO:0001217	nlrc9	570229
ZDB-GENE-070912-363	SO:0001217	nlrc8	570229
ZDB-GENE-070912-364	SO:0001217	si:dkey-121n8.5	108179100
ZDB-GENE-070912-366	SO:0001217	si:dkey-121n8.7	108179098
ZDB-GENE-070912-367	SO:0001217	si:dkey-121n8.8	569635
ZDB-GENE-070912-368	SO:0001217	si:dkey-127k13.1	100007612
ZDB-GENE-070912-37	SO:0001217	si:ch211-125e6.13	566620
ZDB-GENE-070912-373	SO:0001217	pde4ca	565259
ZDB-GENE-070912-38	SO:0001217	si:ch211-125e6.14	100002523
ZDB-GENE-070912-380	SO:0001217	si:dkey-154p10.3	563659
ZDB-GENE-070912-386	SO:0001217	map3k20a	405768
ZDB-GENE-070912-387	SO:0001217	parp4	558045
ZDB-GENE-070912-388	SO:0001217	vtcn1	100537676
ZDB-GENE-070912-389	SO:0001217	trim45	558117
ZDB-GENE-070912-39	SO:0001217	si:ch211-125e6.5	100002476
ZDB-GENE-070912-390	SO:0001217	man1a2	335538
ZDB-GENE-070912-394	SO:0001217	ftr15	571427
ZDB-GENE-070912-397	SO:0001217	tmem59	566384
ZDB-GENE-070912-399	SO:0001217	si:dkey-181m9.8	567642
ZDB-GENE-070912-400	SO:0001217	u2surp	567461
ZDB-GENE-070912-401	SO:0001217	lrp1bb	559293
ZDB-GENE-070912-407	SO:0001217	vwa8	561317
ZDB-GENE-070912-408	SO:0001217	si:dkey-18p12.4	794946
ZDB-GENE-070912-411	SO:0001217	si:dkey-192g7.3	100321723
ZDB-GENE-070912-412	SO:0001217	map1sb	565533
ZDB-GENE-070912-413	SO:0001217	ifi44c1	565664
ZDB-GENE-070912-414	SO:0001217	rabgap1l2	565728
ZDB-GENE-070912-416	SO:0001217	fam163aa	100321107
ZDB-GENE-070912-417	SO:0001217	nrd1a	565850
ZDB-GENE-070912-42	SO:0001217	si:ch211-125e6.8	100002675
ZDB-GENE-070912-422	SO:0001217	otc	794667
ZDB-GENE-070912-423	SO:0001217	rpgra	571327
ZDB-GENE-070912-425	SO:0001217	pimr54	100329231
ZDB-GENE-070912-426	SO:0001217	pimr53	100005956
ZDB-GENE-070912-432	SO:0001217	plvapa	100136858
ZDB-GENE-070912-433	SO:0001217	marveld2l	563081
ZDB-GENE-070912-438	SO:0001217	lectin	560034
ZDB-GENE-070912-44	SO:0001217	igf2bp2a	100136839
ZDB-GENE-070912-441	SO:0001217	si:dkey-216e24.9	101883564
ZDB-GENE-070912-442	SO:0001217	prkag2b	568316
ZDB-GENE-070912-443	SO:0001217	dars2	571144
ZDB-GENE-070912-446	SO:0001217	slc25a6	566370
ZDB-GENE-070912-448	SO:0001217	stag1a	564533
ZDB-GENE-070912-449	SO:0001217	msl2a	564400
ZDB-GENE-070912-457	SO:0001217	si:dkey-230i18.2	570229
ZDB-GENE-070912-459	SO:0001217	pimr49	100005911
ZDB-GENE-070912-46	SO:0001217	afg3l2	569168
ZDB-GENE-070912-460	SO:0001217	pimr52	100006411
ZDB-GENE-070912-462	SO:0001217	pimr141	100006444
ZDB-GENE-070912-463	SO:0001217	pimr50	100006144
ZDB-GENE-070912-464	SO:0001217	pimr51	100006181
ZDB-GENE-070912-465	SO:0001217	pimr140	567487
ZDB-GENE-070912-472	SO:0001217	gad1a	100329827
ZDB-GENE-070912-475	SO:0001217	csrnp1a	560270
ZDB-GENE-070912-476	SO:0001217	vopp1a	100007510
ZDB-GENE-070912-478	SO:0001217	nlrc7	556007
ZDB-GENE-070912-480	SO:0001217	kif1ab	566766
ZDB-GENE-070912-481	SO:0001217	espnlb	566645
ZDB-GENE-070912-482	SO:0001217	myo7bb	566034
ZDB-GENE-070912-483	SO:0001217	ftr36	100126118
ZDB-GENE-070912-486	SO:0001217	ftr37	567984
ZDB-GENE-070912-487	SO:0001217	ftr38	568045
ZDB-GENE-070912-490	SO:0001217	ttc19	564788
ZDB-GENE-070912-491	SO:0001217	smarcd3a	564652
ZDB-GENE-070912-5	SO:0001217	thap4	567037
ZDB-GENE-070912-500	SO:0001217	htr2aa	560808
ZDB-GENE-070912-506	SO:0001217	vipr1a	100334247
ZDB-GENE-070912-508	SO:0001217	si:dkey-29d8.3	556220
ZDB-GENE-070912-509	SO:0001217	cables1	100126070
ZDB-GENE-070912-512	SO:0001217	hivep1	100000517
ZDB-GENE-070912-521	SO:0001217	kiss1ra	561898
ZDB-GENE-070912-523	SO:0001217	mpp4a	100535324
ZDB-GENE-070912-525	SO:0001217	pappa2	567038
ZDB-GENE-070912-527	SO:0001217	si:dkey-3d4.3	555952
ZDB-GENE-070912-530	SO:0001217	marchf6	100002072
ZDB-GENE-070912-531	SO:0001217	ankrd33bb	557905
ZDB-GENE-070912-532	SO:0001217	ctnnd2b	558069
ZDB-GENE-070912-533	SO:0001217	toe1	568260
ZDB-GENE-070912-536	SO:0001217	pimr67	100007481
ZDB-GENE-070912-537	SO:0001217	pimr66	100007494
ZDB-GENE-070912-539	SO:0001217	pimr65	100007514
ZDB-GENE-070912-541	SO:0001217	slc9a2	562904
ZDB-GENE-070912-542	SO:0001217	si:dkey-4e7.3	402865
ZDB-GENE-070912-543	SO:0001217	si:dkey-4i23.5	103910067
ZDB-GENE-070912-546	SO:0001217	agtr1a	794575
ZDB-GENE-070912-547	SO:0001217	nck1a	564584
ZDB-GENE-070912-549	SO:0001217	samd7	563729
ZDB-GENE-070912-550	SO:0001217	tspan37	564334
ZDB-GENE-070912-551	SO:0001217	apoda.2	100148022
ZDB-GENE-070912-552	SO:0001217	slc1a8b	564474
ZDB-GENE-070912-553	SO:0001217	zeb2a	100003889
ZDB-GENE-070912-554	SO:0001217	fam117bb	100003476
ZDB-GENE-070912-555	SO:0001217	plppr3a	553336
ZDB-GENE-070912-56	SO:0001217	trim35-3	100003935
ZDB-GENE-070912-561	SO:0001217	cdyl	568457
ZDB-GENE-070912-564	SO:0001217	si:dkey-58b18.4	101886474
ZDB-GENE-070912-567	SO:0001217	si:dkey-58b18.7	101886417
ZDB-GENE-070912-570	SO:0001217	sap130b	335897
ZDB-GENE-070912-571	SO:0001217	znf414	562459
ZDB-GENE-070912-575	SO:0001217	arhgef4	559017
ZDB-GENE-070912-576	SO:0001217	tox4a	559853
ZDB-GENE-070912-58	SO:0001217	shda	561247
ZDB-GENE-070912-581	SO:0001217	map4l	100537884
ZDB-GENE-070912-582	SO:0001217	mrpl34	552972
ZDB-GENE-070912-583	SO:0001217	ano8a	562947
ZDB-GENE-070912-584	SO:0001217	abcb6b	100004801
ZDB-GENE-070912-586	SO:0001217	si:dkey-7l6.3	570117
ZDB-GENE-070912-588	SO:0001217	esyt2a	570012
ZDB-GENE-070912-589	SO:0001217	dip2cb	569986
ZDB-GENE-070912-59	SO:0001217	spmap2	561308
ZDB-GENE-070912-590	SO:0001217	pi15b	556658
ZDB-GENE-070912-591	SO:0001217	cbln2a	556853
ZDB-GENE-070912-592	SO:0001217	neto1	556922
ZDB-GENE-070912-593	SO:0001217	tmem70	100002535
ZDB-GENE-070912-60	SO:0001217	serpine1	100136840
ZDB-GENE-070912-603	SO:0001217	cfap97d2	561174
ZDB-GENE-070912-605	SO:0001217	ankrd44	561373
ZDB-GENE-070912-607	SO:0001217	col11a1b	555202
ZDB-GENE-070912-611	SO:0001217	si:dkey-94e7.2	100141353
ZDB-GENE-070912-614	SO:0001217	si:dkey-97a13.12	570567
ZDB-GENE-070912-615	SO:0001217	ebi3	100134974
ZDB-GENE-070912-618	SO:0001217	gbp2	570622
ZDB-GENE-070912-619	SO:0001217	cspp1b	570598
ZDB-GENE-070912-620	SO:0001217	diras1b	565395
ZDB-GENE-070912-621	SO:0001217	brinp2	561009
ZDB-GENE-070912-622	SO:0001217	tmeff2a	100004613
ZDB-GENE-070912-627	SO:0001217	otulinb	100005714
ZDB-GENE-070912-629	SO:0001217	gpr45	795372
ZDB-GENE-070912-63	SO:0001217	nat16l	100144558
ZDB-GENE-070912-632	SO:0001217	znf804a	565294
ZDB-GENE-070912-633	SO:0001217	klf6b	793760
ZDB-GENE-070912-635	SO:0001217	snorc	561751
ZDB-GENE-070912-636	SO:0001217	mhc1haa	100002203
ZDB-GENE-070912-646	SO:0001217	ppp2r3a	565849
ZDB-GENE-070912-658	SO:0001217	ltb4r2b	100537296
ZDB-GENE-070912-659	SO:0001217	nfatc4	561682
ZDB-GENE-070912-661	SO:0001217	ftr66	561829
ZDB-GENE-070912-662	SO:0001217	myadmb	561899
ZDB-GENE-070912-664	SO:0001217	myadma	100005501
ZDB-GENE-070912-666	SO:0001217	si:dkeyp-67a8.4	565424
ZDB-GENE-070912-672	SO:0001217	si:dkeyp-68b7.7	566190
ZDB-GENE-070912-673	SO:0001217	cdh12a	568508
ZDB-GENE-070912-675	SO:0001217	hmgxb4a	559742
ZDB-GENE-070912-676	SO:0001217	si:dkeyp-69e1.8	100001340
ZDB-GENE-070912-680	SO:0001217	fastk	564534
ZDB-GENE-070912-683	SO:0001217	si:dkeyp-73d8.6	100170809
ZDB-GENE-070912-684	SO:0001217	si:dkeyp-73d8.8	100535845
ZDB-GENE-070912-685	SO:0001217	si:dkeyp-73d8.9	100170838
ZDB-GENE-070912-688	SO:0001217	niban1b	561414
ZDB-GENE-070912-689	SO:0001217	col15a1b	558137
ZDB-GENE-070912-690	SO:0001217	kcnab1b	555922
ZDB-GENE-070912-693	SO:0001217	mterf4	100000849
ZDB-GENE-070912-694	SO:0001217	coa1	108179075
ZDB-GENE-070912-696	SO:0001217	slc12a7a	558214
ZDB-GENE-070912-699	SO:0001217	kcnh2a	563802
ZDB-GENE-070912-703	SO:0001217	kcnn1a	563352
ZDB-GENE-070912-704	SO:0001217	si:rp71-39b20.4	563472
ZDB-GENE-070912-707	SO:0001217	si:rp71-45g20.10	100006433
ZDB-GENE-070912-708	SO:0001217	si:rp71-45g20.11	100006493
ZDB-GENE-070912-709	SO:0001217	si:rp71-45g20.4	100006347
ZDB-GENE-070912-719	SO:0001217	gtpbp8	561913
ZDB-GENE-070912-73	SO:0001217	si:ch211-140m22.7	570370
ZDB-GENE-070912-75	SO:0001217	si:ch211-141e20.2	100150732
ZDB-GENE-070912-81	SO:0001217	si:ch211-145c1.1	563686
ZDB-GENE-070912-83	SO:0001217	ddx6	564633
ZDB-GENE-070914-1	SO:0001217	gpr101	101886313
ZDB-GENE-070917-1	SO:0001217	tas1r2.1	664691
ZDB-GENE-070917-2	SO:0001217	tas1r2.2	664686
ZDB-GENE-070917-3	SO:0001217	tas1r3	562318
ZDB-GENE-070917-4	SO:0001217	tas2r200.1	664690
ZDB-GENE-070920-1	SO:0001217	scn2b	777666
ZDB-GENE-070920-2	SO:0001217	scn3b	563935
ZDB-GENE-070922-1	SO:0001217	egf	403045
ZDB-GENE-070925-1	SO:0001217	tjp1b	565459
ZDB-GENE-070925-2	SO:0001217	tjp2a	565446
ZDB-GENE-070925-3	SO:0001217	apba1b	565507
ZDB-GENE-070927-10	SO:0001217	hist1h4l	100126027
ZDB-GENE-070927-11	SO:0001217	gb:am422109	100126025
ZDB-GENE-070928-1	SO:0001217	sf3b2	570994
ZDB-GENE-070928-11	SO:0001217	map3k22	100126011
ZDB-GENE-070928-12	SO:0001217	atp5mea	559659
ZDB-GENE-070928-13	SO:0001217	pan3	100126012
ZDB-GENE-070928-14	SO:0001217	kazald2	568748
ZDB-GENE-070928-15	SO:0001217	mmaa	564760
ZDB-GENE-070928-16	SO:0001217	cenpo	100126022
ZDB-GENE-070928-17	SO:0001217	rmdn1	558162
ZDB-GENE-070928-18	SO:0001217	zyx	564246
ZDB-GENE-070928-19	SO:0001217	nagk	100126013
ZDB-GENE-070928-2	SO:0001217	dcun1d3	557682
ZDB-GENE-070928-20	SO:0001217	hrh2b	100005590
ZDB-GENE-070928-21	SO:0001217	fam177a1	100126028
ZDB-GENE-070928-22	SO:0001217	spryd3	100005036
ZDB-GENE-070928-23	SO:0001217	atf4b	556410
ZDB-GENE-070928-24	SO:0001217	aurkaip1	100126015
ZDB-GENE-070928-25	SO:0001217	shfl	797287
ZDB-GENE-070928-26	SO:0001217	foxr1	570997
ZDB-GENE-070928-27	SO:0001217	gprc5c	563405
ZDB-GENE-070928-28	SO:0001217	ubn1	566684
ZDB-GENE-070928-29	SO:0001217	alyref	560127
ZDB-GENE-070928-3	SO:0001217	lars2	100126021
ZDB-GENE-070928-31	SO:0001217	zgc:171772	572109
ZDB-GENE-070928-32	SO:0001217	gpank1	100126023
ZDB-GENE-070928-33	SO:0001217	gpr84	100126017
ZDB-GENE-070928-34	SO:0001217	prok1	100126018
ZDB-GENE-070928-35	SO:0001217	lurap1	100126029
ZDB-GENE-070928-36	SO:0001217	ganaba	100126019
ZDB-GENE-070928-37	SO:0001217	zgc:171971	569690
ZDB-GENE-070928-38	SO:0001217	fars2	793097
ZDB-GENE-070928-39	SO:0001217	zgc:173548	100126026
ZDB-GENE-070928-4	SO:0001217	nagpa	569719
ZDB-GENE-070928-41	SO:0001217	zgc:174895	100126024
ZDB-GENE-070928-42	SO:0001217	zgc:174917	565650
ZDB-GENE-070928-43	SO:0001217	zgc:174931	569527
ZDB-GENE-070928-44	SO:0001217	zgc:174938	100126020
ZDB-GENE-070928-5	SO:0001217	slc22a15	555262
ZDB-GENE-070928-7	SO:0001217	spdl1	568360
ZDB-GENE-070928-8	SO:0001217	isg20l2	558447
ZDB-GENE-070928-9	SO:0001217	dync2i2	794361
ZDB-GENE-071001-1	SO:0001217	ryr2a	100126126
ZDB-GENE-071003-2	SO:0001217	pimr84	101886662
ZDB-GENE-071004-1	SO:0001217	dvl1b	560032
ZDB-GENE-071004-101	SO:0001217	zgc:173443	100126130
ZDB-GENE-071004-104	SO:0001217	zgc:173517	798270
ZDB-GENE-071004-105	SO:0001217	znf1124	100126136
ZDB-GENE-071004-108	SO:0001217	zgc:173726	100126120
ZDB-GENE-071004-109	SO:0001217	fut9b.2	100126121
ZDB-GENE-071004-11	SO:0001217	zgc:171220	100126101
ZDB-GENE-071004-112	SO:0001217	mfap4.2	100126122
ZDB-GENE-071004-116	SO:0001217	zgc:174154	100537591
ZDB-GENE-071004-118	SO:0001217	zgc:174224	100126810
ZDB-GENE-071004-121	SO:0001217	zgc:174353	100004335
ZDB-GENE-071004-122	SO:0001217	zgc:174357	100004662
ZDB-GENE-071004-126	SO:0001217	jac10	795020
ZDB-GENE-071004-15	SO:0001217	gpc6a	571904
ZDB-GENE-071004-16	SO:0001217	ube2e1	563542
ZDB-GENE-071004-17	SO:0001217	kmt5ab	100004770
ZDB-GENE-071004-18	SO:0001217	znf292a	100002269
ZDB-GENE-071004-19	SO:0001217	trim35-28	559351
ZDB-GENE-071004-2	SO:0001217	rbp7a	108004542
ZDB-GENE-071004-20	SO:0001217	zgc:171673	797138
ZDB-GENE-071004-21	SO:0001217	cmbl	100151256
ZDB-GENE-071004-22	SO:0001217	klf12b	100126139
ZDB-GENE-071004-23	SO:0001217	zgc:171695	100008304
ZDB-GENE-071004-24	SO:0001217	zgc:171699	100003705
ZDB-GENE-071004-25	SO:0001217	zgc:171717	795141
ZDB-GENE-071004-26	SO:0001217	zgc:171727	799470
ZDB-GENE-071004-27	SO:0001217	casp23	563034
ZDB-GENE-071004-29	SO:0001217	zgc:171740	795694
ZDB-GENE-071004-30	SO:0001217	zgc:171750	100332505
ZDB-GENE-071004-31	SO:0001217	rnf34b	568879
ZDB-GENE-071004-33	SO:0001217	cept1b	570720
ZDB-GENE-071004-34	SO:0001217	ppm1nb	564875
ZDB-GENE-071004-35	SO:0001217	tent5ab	571146
ZDB-GENE-071004-36	SO:0001217	zgc:171776	571939
ZDB-GENE-071004-37	SO:0001217	zgc:171778	100148225
ZDB-GENE-071004-38	SO:0001217	zp3e	100126104
ZDB-GENE-071004-4	SO:0001217	ugt1a1	641488
ZDB-GENE-071004-41	SO:0001217	mapre2	557679
ZDB-GENE-071004-42	SO:0001217	crygm2d11	100126132
ZDB-GENE-071004-44	SO:0001217	lrch3	100126105
ZDB-GENE-071004-45	SO:0001217	slc1a6	559270
ZDB-GENE-071004-46	SO:0001217	ano9a	100126106
ZDB-GENE-071004-47	SO:0001217	cyp2aa12	555510
ZDB-GENE-071004-48	SO:0001217	cyp2aa7	101882126
ZDB-GENE-071004-49	SO:0001217	oxa1l	562963
ZDB-GENE-071004-5	SO:0001217	ugt1a2	100379286
ZDB-GENE-071004-50	SO:0001217	hpdl	560428
ZDB-GENE-071004-53	SO:0001217	crygm2d16	798701
ZDB-GENE-071004-54	SO:0001217	zgc:173556	100008088
ZDB-GENE-071004-55	SO:0001217	zgc:173577	792293
ZDB-GENE-071004-56	SO:0001217	zgc:173587	100126107
ZDB-GENE-071004-57	SO:0001217	fthl30	559768
ZDB-GENE-071004-58	SO:0001217	zgc:173619	100006880
ZDB-GENE-071004-6	SO:0001217	agla	567798
ZDB-GENE-071004-60	SO:0001217	zgc:173624	794762
ZDB-GENE-071004-63	SO:0001217	zgc:173721	570343
ZDB-GENE-071004-64	SO:0001217	zgc:173729	798311
ZDB-GENE-071004-66	SO:0001217	zgc:173816	100126140
ZDB-GENE-071004-7	SO:0001217	fgf1b	100005049
ZDB-GENE-071004-71	SO:0001217	znf1102	565794
ZDB-GENE-071004-76	SO:0001217	pcdh1g33	100003438
ZDB-GENE-071004-78	SO:0001217	plcd1a	555443
ZDB-GENE-071004-79	SO:0001217	zgc:171242	100126807
ZDB-GENE-071004-8	SO:0001217	zdhhc9	560095
ZDB-GENE-071004-80	SO:0001217	zgc:171260	100126109
ZDB-GENE-071004-82	SO:0001217	mpp2a	562207
ZDB-GENE-071004-83	SO:0001217	znf1153	110437714
ZDB-GENE-071004-84	SO:0001217	zgc:171452	100126110
ZDB-GENE-071004-85	SO:0001217	zgc:173480	100126808
ZDB-GENE-071004-86	SO:0001217	zgc:173594	100126128
ZDB-GENE-071004-87	SO:0001217	znf1137	100126111
ZDB-GENE-071004-89	SO:0001217	znf1069	100126141
ZDB-GENE-071004-9	SO:0001217	mfap4.4	100126131
ZDB-GENE-071004-90	SO:0001217	zgc:173714	100126112
ZDB-GENE-071004-91	SO:0001217	zgc:173716	799713
ZDB-GENE-071004-94	SO:0001217	znf1065	100126129
ZDB-GENE-071004-95	SO:0001217	zgc:171679	110437713
ZDB-GENE-071004-96	SO:0001217	crygm2d10	100126134
ZDB-GENE-071004-97	SO:0001217	cnot6b	560386
ZDB-GENE-071004-98	SO:0001217	sqlea	799528
ZDB-GENE-071005-2	SO:0001217	srsf3b	100145909
ZDB-GENE-071005-4	SO:0001217	enam	555617
ZDB-GENE-071008-1	SO:0001217	dcaf17	558828
ZDB-GENE-071008-2	SO:0001217	tlk1a	557765
ZDB-GENE-071008-4	SO:0001217	aire	100007662
ZDB-GENE-071009-1	SO:0001217	pcsk1	100005716
ZDB-GENE-071009-2	SO:0001217	cgnl1	553350
ZDB-GENE-071009-3	SO:0001217	fem1b	567119
ZDB-GENE-071009-4	SO:0001217	itga11b	567175
ZDB-GENE-071009-5	SO:0001217	coro2bb	796974
ZDB-GENE-071009-6	SO:0001217	calml4b	100321746
ZDB-GENE-071012-1	SO:0001217	sik2b	567919
ZDB-GENE-071012-6	SO:0001217	laynb	567867
ZDB-GENE-071015-1	SO:0001217	arhgap20	796434
ZDB-GENE-071015-2	SO:0001217	fdx1	100126232
ZDB-GENE-071015-3	SO:0001217	gb:co360592	558891
ZDB-GENE-071015-4	SO:0001217	ankk1	100170831
ZDB-GENE-071016-1	SO:0001217	cysltr2a	100004739
ZDB-GENE-071016-2	SO:0001217	cysltr2b	563111
ZDB-GENE-071016-3	SO:0001217	rcbtb2	794652
ZDB-GENE-071016-4	SO:0001217	ttc12	563791
ZDB-GENE-071018-1	SO:0001217	mapkapk2b	557648
ZDB-GENE-071020-1	SO:0001217	dntt	544653
ZDB-GENE-071022-2	SO:0001217	ddx10	569118
ZDB-GENE-071022-3	SO:0001217	gpr27	567355
