NCBI Gene ID	ZFIN ID	PValue	logFC
449771	ZDB-GENE-041010-14	0.254703519	-0.153955731
449773	ZDB-GENE-041010-17	0.150764877	-0.538217423
449775	ZDB-GENE-041010-20	0.021574042	0.85516553
449776	ZDB-GENE-041010-21	0.646173992	0.156044761
449777	ZDB-GENE-041010-22	0.859695863	-0.051690748
449778	ZDB-GENE-041010-23	0.633481513	-0.278652656
449779	ZDB-GENE-041010-24	0.665918092	-0.193748991
449780	ZDB-GENE-041010-25	0.42382277	0.204451163
449786	ZDB-GENE-041010-32	0.951138508	0.022641357
449787	ZDB-GENE-041010-33	0.277171223	-0.421400172
449788	ZDB-GENE-041010-35	0.395681641	-0.403934154
449789	ZDB-GENE-041010-36	0.992199311	0.007638275
449790	ZDB-GENE-041010-37	0.229395282	0.30246115
449791	ZDB-GENE-041010-38	0.027434274	-0.620829197
449792	ZDB-GENE-041010-40	0.004516387	-0.62086609
449795	ZDB-GENE-041010-43	0.984433867	0.00546023
449796	ZDB-GENE-041010-44	0.034418579	0.223371359
449797	ZDB-GENE-041010-45	0.473674342	0.213791753
449798	ZDB-GENE-041010-46	0.190247742	0.386031593
449805	ZDB-GENE-041010-53	0.942525159	-0.043844292
449806	ZDB-GENE-041010-54	0.555769099	-0.124115801
449807	ZDB-GENE-041010-55	0.499467969	0.219926157
449809	ZDB-GENE-041010-57	0.984560572	0.004852479
449811	ZDB-GENE-041010-60	0.577374407	0.113758542
449812	ZDB-GENE-041010-61	0.657964376	-0.112870711
449813	ZDB-GENE-041010-62	0.733556217	-0.102279394
449814	ZDB-GENE-041010-63	0.174480052	0.561490216
449816	ZDB-GENE-041010-66	0.122103371	-0.396898306
449817	ZDB-GENE-041010-67	0.265290589	-0.208475925
449818	ZDB-GENE-041010-68	0.000204745	-0.658078454
449819	ZDB-GENE-041010-69	0.843311972	0.070008024
449821	ZDB-GENE-041010-71	0.357539651	-0.226247245
449822	ZDB-GENE-041010-72	0.037562976	-0.553570511
449823	ZDB-GENE-041010-73	0.782982625	-0.220419718
449825	ZDB-GENE-041010-75	0.602378914	-0.348896573
449827	ZDB-GENE-041010-77	0.000780691	0.514519084
449829	ZDB-GENE-041010-79	0.018285015	-0.563236754
449831	ZDB-GENE-041010-81	0.909850368	-0.036154047
449835	ZDB-GENE-041010-93	0.676821761	0.295093764
449836	ZDB-GENE-041010-95	0.351823194	0.313083415
449837	ZDB-GENE-041001-40	0.831794995	0.06071812
449839	ZDB-GENE-041010-98	0.419765496	0.800447259
449846	ZDB-GENE-041008-106	0.20334903	-0.492823815
449848	ZDB-GENE-041008-108	0.102332529	-0.338959612
449850	ZDB-GENE-041008-110	0.065833343	0.302499295
449857	ZDB-GENE-041008-117	0.418748901	-0.16675349
449862	ZDB-GENE-091204-125	0.21206219	0.205688133
449864	ZDB-GENE-041008-124	0.195328145	0.402044957
449866	ZDB-GENE-041008-126	0.058124195	0.768699429
449875	ZDB-GENE-041008-135	0.542250988	0.176299446
449878	ZDB-GENE-041008-138	0.398971096	0.278965005
449909	ZDB-GENE-041008-169	0.597038947	0.586045193
449918	ZDB-GENE-060929-368	0.474674091	-0.121669057
449923	ZDB-GENE-041008-183	0.132623477	0.529208453
449925	ZDB-GENE-050706-104	0.000146767	-0.633364415
449926	ZDB-GENE-041008-186	0.085142196	-0.614460733
449927	ZDB-GENE-041008-187	0.139868264	-0.098450542
449936	ZDB-GENE-041008-196	0.207203398	-0.222105354
449937	ZDB-GENE-050327-38	0.257208907	0.304721466
449942	ZDB-GENE-041008-202	0.995626429	0.001304974
449943	ZDB-GENE-041008-203	0.378608345	-0.312319169
449945	ZDB-GENE-041008-205	0.902194832	0.037190326
449947	ZDB-GENE-050522-80	0.162533167	-0.226413401
449949	ZDB-GENE-041008-209	0.112807542	0.283514907
449954	ZDB-GENE-041008-214	0.247978587	-0.273590047
449956	ZDB-GENE-041008-216	0.510664733	-0.208341834
449958	ZDB-GENE-070112-1502	0.132721322	-0.366511089
449987	ZDB-GENE-041010-100	0.357281586	0.66872244
449988	ZDB-GENE-041010-101	0.679895805	0.221125265
449989	ZDB-GENE-041010-102	0.725936541	0.138643845
449990	ZDB-GENE-041010-103	0.839354942	0.083716509
449991	ZDB-GENE-041010-105	0.023390338	-0.240690522
449994	ZDB-GENE-041010-108	0.345195799	0.235204542
449995	ZDB-GENE-041010-109	0.460067186	0.10174139
449996	ZDB-GENE-041010-110	0.839354942	-0.276473501
449999	ZDB-GENE-041010-113	0.106619767	0.869708104
450000	ZDB-GENE-041010-114	0.632731756	-0.238193972
450001	ZDB-GENE-041010-115	0.657758127	-0.2670588
450002	ZDB-GENE-041010-116	0.959615701	-0.027111453
450003	ZDB-GENE-041010-117	0.659405727	-0.122896194
450004	ZDB-GENE-041010-118	0.044527784	0.267069361
450005	ZDB-GENE-041010-119	0.083393987	0.823502819
450006	ZDB-GENE-041010-120	0.844039033	0.077299402
450007	ZDB-GENE-041010-121	0.895548567	0.058789243
450008	ZDB-GENE-041010-122	0.113360652	0.30320109
450010	ZDB-GENE-041010-124	0.138643079	0.318064878
450011	ZDB-GENE-041010-125	0.00405672	0.680704203
450012	ZDB-GENE-041010-126	0.798483949	-0.11617871
450013	ZDB-GENE-041010-128	3.89e-05	1.705078635
450014	ZDB-GENE-041010-130	0.075872272	0.41934119
450015	ZDB-GENE-041010-131	0.178178193	0.584277969
450016	ZDB-GENE-041010-132	0.318535648	-0.183782219
450017	ZDB-GENE-041010-133	0.472682277	0.238351399
450018	ZDB-GENE-041010-135	0.155764528	-2.064157045
450019	ZDB-GENE-041010-136	0.33598283	-0.232097073
450020	ZDB-GENE-041010-137	0.000273674	0.631376293
450021	ZDB-GENE-041010-138	0.036047293	-0.437657035
450022	ZDB-GENE-041010-139	0.166841959	-0.256374878
450023	ZDB-GENE-041010-140	0.85933875	-0.034479347
450024	ZDB-GENE-041010-141	0.266342513	0.245277541
450025	ZDB-GENE-041010-144	0.820216609	-0.119851724
450026	ZDB-GENE-041010-145	0.948756481	0.022157138
450027	ZDB-GENE-041010-146	0.789012467	-0.18373103
450028	ZDB-GENE-041010-147	0.722367619	-0.272839246
450030	ZDB-GENE-041010-149	0.634490492	-0.185221879
450031	ZDB-GENE-041010-150	5.55e-05	-0.836617479
450032	ZDB-GENE-041010-152	0.336514506	0.362650239
450033	ZDB-GENE-041010-153	0.002210143	-1.414937585
450034	ZDB-GENE-041010-154	0.359608367	-0.21168089
450036	ZDB-GENE-041010-156	0.498447433	0.33256914
450038	ZDB-GENE-041010-160	0.545250392	-0.192745758
450039	ZDB-GENE-041010-161	0.969416815	0.015853894
450040	ZDB-GENE-041010-162	0.679081429	0.234130339
450041	ZDB-GENE-041010-163	0.731936663	-0.242726861
450042	ZDB-GENE-041010-164	0.069083432	0.500305989
450043	ZDB-GENE-041010-165	0.833244759	0.031657741
450045	ZDB-GENE-041010-167	0.876314379	-0.041392822
450046	ZDB-GENE-041010-168	0.168821114	0.889942243
450047	ZDB-GENE-041010-169	0.070862288	0.270247855
450048	ZDB-GENE-041010-170	0.516265124	0.252136728
450049	ZDB-GENE-041010-171	0.342734543	-0.216550736
450050	ZDB-GENE-041010-172	4.05e-06	-1.036522735
450051	ZDB-GENE-041010-173	0.071321116	-0.766159182
450052	ZDB-GENE-041010-174	0.514244079	-0.298323735
450053	ZDB-GENE-041010-175	0.146510979	-0.414059886
450054	ZDB-GENE-041010-176	0.914372055	0.056935015
450055	ZDB-GENE-041010-178	0.170842639	-0.424028855
450056	ZDB-GENE-041010-179	0.20619657	0.262570171
450057	ZDB-GENE-041010-180	0.129165947	-0.378684018
450058	ZDB-GENE-041010-181	0.850948787	-0.044581391
450059	ZDB-GENE-070321-1	0.015989556	-0.418317417
450060	ZDB-GENE-041010-183	0.481344313	-0.192034416
450061	ZDB-GENE-041010-184	0.631025584	0.191310596
450063	ZDB-GENE-041010-186	0.082977228	-1.2200354
450064	ZDB-GENE-041010-187	0.351689767	0.269225541
450065	ZDB-GENE-041010-188	0.872792667	-0.032532804
450066	ZDB-GENE-041010-189	0.598032441	0.07682053
450067	ZDB-GENE-041010-190	0.343405695	0.857652909
450068	ZDB-GENE-041010-191	0.974897318	0.008093073
450070	ZDB-GENE-041010-193	0.422091969	0.141464598
450073	ZDB-GENE-041010-196	0.153208425	0.286078417
450074	ZDB-GENE-041010-197	0.83850218	-0.209609329
450076	ZDB-GENE-031113-22	0.897159331	0.057840812
450077	ZDB-GENE-041010-200	0.000196839	-0.79269977
450078	ZDB-GENE-041010-201	0.018597155	0.508096718
450079	ZDB-GENE-041010-202	0.938380688	-0.011545246
450080	ZDB-GENE-041010-203	0.603256342	-0.174726393
450081	ZDB-GENE-041010-204	0.369452867	-0.277081565
450082	ZDB-GENE-041010-205	0.166268859	0.36616285
450083	ZDB-GENE-041010-207	0.396333799	0.524232272
450084	ZDB-GENE-041010-208	0.876250227	-0.066944482
450085	ZDB-GENE-041010-209	0.779183441	0.240072795
474317	ZDB-GENE-040712-5	0.511741477	-0.212214553
474318	ZDB-GENE-040712-4	0.451153827	-0.205002679
474321	ZDB-GENE-041024-13	0.601257428	0.10894513
474322	ZDB-GENE-041024-15	1.0	0.981224232
474323	ZDB-GENE-041024-1	0.844482638	0.047522437
474324	ZDB-GENE-041024-2	0.638227261	-0.096292093
474325	ZDB-GENE-041024-3	0.754372166	-0.083488563
474326	ZDB-GENE-041024-4	0.003341847	0.562710421
474327	ZDB-GENE-031002-24	0.097134747	-0.554634416
474328	ZDB-GENE-041024-6	0.897756891	-0.103252103
474329	ZDB-GENE-041024-8	0.69651548	-0.109360468
474330	ZDB-GENE-041024-9	0.000262014	0.509585902
474331	ZDB-GENE-041024-11	0.810155994	-0.070325186
474335	ZDB-GENE-041020-1	0.015192994	1.355730412
474346	ZDB-GENE-041217-24	0.009302782	-0.752262304
474349	ZDB-GENE-030131-5110	0.952030317	0.010152246
474350	ZDB-GENE-041116-2	0.641413052	0.144188766
474351	ZDB-GENE-050105-6	0.137664541	-2.204597343
474353	ZDB-GENE-050106-1	0.84481221	-0.097357946
492327	ZDB-GENE-041114-1	0.000435555	0.459455256
492328	ZDB-GENE-041114-3	0.169303936	-0.632066287
492329	ZDB-GENE-041114-4	0.036167425	2.084339329
492332	ZDB-GENE-041114-7	0.105381767	-0.107384192
492333	ZDB-GENE-041114-8	0.105629923	-0.341522799
492334	ZDB-GENE-041114-9	0.020138453	-1.460705366
492338	ZDB-GENE-041114-133	1.0	0.73729823
492339	ZDB-GENE-041114-173	0.925181507	-0.025254777
492340	ZDB-GENE-041114-174	0.143405663	-0.267479717
492341	ZDB-GENE-041114-175	0.049584682	0.296727203
492342	ZDB-GENE-041114-176	0.661867437	0.038069153
492344	ZDB-GENE-041114-179	0.694388912	-0.081993992
492345	ZDB-GENE-041114-180	0.054955598	0.355982515
492346	ZDB-GENE-041114-181	0.080989413	0.593214837
492349	ZDB-GENE-041114-187	0.079996068	0.318843993
492350	ZDB-GENE-041114-188	0.158965106	-0.320845278
492353	ZDB-GENE-041114-191	0.154923771	0.329240436
492354	ZDB-GENE-041114-194	0.298878725	-0.594767
492355	ZDB-GENE-041114-195	0.102898919	0.340788904
492356	ZDB-GENE-041114-196	0.703468268	0.099791031
492357	ZDB-GENE-030131-683	0.057168658	-0.43184573
492358	ZDB-GENE-041114-200	0.371833829	0.540351235
492359	ZDB-GENE-041114-201	0.369998776	0.213378673
492361	ZDB-GENE-041114-204	0.35054222	0.116508769
492362	ZDB-GENE-041114-205	0.955294457	-0.023307149
492363	ZDB-GENE-041114-206	0.698013323	-0.120187087
492364	ZDB-GENE-041114-207	0.782632311	0.065240409
492366	ZDB-GENE-041111-7	0.231539969	0.204896603
492409	ZDB-GENE-041111-50	0.044063266	-0.412940158
492459	ZDB-GENE-041114-11	0.924659847	-0.035348537
492460	ZDB-GENE-041114-12	0.060415853	-0.757260047
492461	ZDB-GENE-041114-14	0.726550059	0.164055038
492462	ZDB-GENE-041114-16	0.745560946	0.05603684
492463	ZDB-GENE-041114-18	0.985545025	0.00703725
492466	ZDB-GENE-041114-23	0.020432948	-0.38819255
492467	ZDB-GENE-041114-26	0.261850189	0.280026342
492468	ZDB-GENE-041114-27	0.070353911	-0.569764731
492470	ZDB-GENE-041114-29	0.899424104	-0.063717736
492471	ZDB-GENE-041114-30	0.047416485	-0.32368225
492472	ZDB-GENE-041114-32	0.898328296	-0.051921774
492473	ZDB-GENE-041114-33	0.040939391	0.289491968
492474	ZDB-GENE-041114-34	0.9150736	-0.081781573
492476	ZDB-GENE-041114-36	0.996269774	0.001059969
492477	ZDB-GENE-041114-37	0.353338481	0.33784116
492478	ZDB-GENE-041114-38	0.529833227	0.240850889
492479	ZDB-GENE-031113-19	0.070719212	-0.2954189
492480	ZDB-GENE-041114-40	0.003582199	0.438803659
492481	ZDB-GENE-041114-42	0.733506999	-0.089910596
492482	ZDB-GENE-041114-44	0.116535275	0.518715409
492483	ZDB-GENE-060503-472	0.055622254	0.349761356
492484	ZDB-GENE-041001-158	0.012596037	-1.869534467
492485	ZDB-GENE-041114-49	0.878412894	0.060417127
492487	ZDB-GENE-041114-53	0.407269176	0.159363672
492488	ZDB-GENE-041114-54	2.61e-10	-1.427100886
492489	ZDB-GENE-041114-56	0.41789076	0.111068459
492490	ZDB-GENE-041114-57	2.88e-05	-0.646846633
492491	ZDB-GENE-041114-58	0.698155326	-0.189495991
492492	ZDB-GENE-041114-59	0.310020225	0.282073103
492493	ZDB-GENE-041114-60	0.838352729	-0.397850952
492494	ZDB-GENE-041001-211	0.044259136	-0.205815744
492495	ZDB-GENE-041114-62	0.270642696	-0.227963119
492497	ZDB-GENE-041114-64	0.810126275	-0.034022224
492500	ZDB-GENE-041114-67	0.422238614	0.203066958
492501	ZDB-GENE-041114-68	0.193443235	0.438153395
492502	ZDB-GENE-041114-69	0.021115746	0.37070743
492503	ZDB-GENE-030131-8398	0.099869337	0.349239763
492506	ZDB-GENE-041114-74	0.972064375	0.011923014
492507	ZDB-GENE-041114-75	0.298126166	0.511727851
492509	ZDB-GENE-041114-79	0.590419738	0.128047249
492510	ZDB-GENE-041114-80	0.015192994	-0.401513385
492511	ZDB-GENE-041114-82	0.00488232	0.319079638
492512	ZDB-GENE-041114-83	0.139734805	0.478583178
492514	ZDB-GENE-041114-85	0.11288801	-0.349367794
492515	ZDB-GENE-041114-86	1.0	-0.325576843
492516	ZDB-GENE-041114-87	0.917256268	-0.049506121
492517	ZDB-GENE-041114-88	0.798321486	-0.090904796
492518	ZDB-GENE-041114-89	0.924659847	0.035371905
492519	ZDB-GENE-041114-90	0.209387263	0.322020929
492520	ZDB-GENE-041114-91	0.086619364	0.34146312
492522	ZDB-GENE-041114-95	0.465561822	-0.251147926
492523	ZDB-GENE-041114-96	0.041848943	0.282542711
492525	ZDB-GENE-041114-99	0.88621129	-0.10070644
492549	ZDB-GENE-041111-123	0.084375252	0.262612075
492560	ZDB-GENE-041111-134	0.43508922	-0.30509912
492576	ZDB-GENE-041111-150	0.865514628	0.075896459
492579	ZDB-GENE-070828-2	0.304745854	-0.317915967
492587	ZDB-GENE-041111-161	0.924306119	0.047759614
492608	ZDB-GENE-041111-182	0.019759578	-0.216383748
492614	ZDB-GENE-051120-174	0.001205916	-0.394989785
492617	ZDB-GENE-070518-1	0.735043108	0.105982064
492622	ZDB-GENE-041111-196	0.077823933	0.653154332
492631	ZDB-GENE-041111-206	0.74709168	-0.114321043
492636	ZDB-GENE-041111-211	0.084375252	0.291362595
492643	ZDB-GENE-041111-218	0.102124078	0.254183049
492647	ZDB-GENE-041111-222	0.044527784	-0.408629898
492652	ZDB-GENE-041111-227	0.627429999	-0.088259846
492655	ZDB-GENE-041111-230	0.013745836	0.594103648
492676	ZDB-GENE-041111-251	0.853965956	0.048893912
492678	ZDB-GENE-041111-253	0.113371274	0.317527359
492689	ZDB-GENE-041111-264	0.00267868	-0.454689982
492692	ZDB-GENE-041111-267	0.322274561	-0.208114048
492695	ZDB-GENE-041111-270	0.022977095	0.318851451
492696	ZDB-GENE-041111-271	0.537320585	-0.201919446
492702	ZDB-GENE-041111-277	0.296874865	-0.305355456
492707	ZDB-GENE-041111-282	0.575265163	0.293693917
492708	ZDB-GENE-041111-283	0.258012306	0.269231252
492710	ZDB-GENE-070112-2062	0.328842381	-0.174516694
492716	ZDB-GENE-041111-291	0.000337599	-0.445755619
492719	ZDB-GENE-041111-294	0.05511728	-0.181649066
492735	ZDB-GENE-041111-310	0.937711512	-0.032976445
492754	ZDB-GENE-091204-187	0.774140644	-0.148339385
492757	ZDB-GENE-041114-100	0.842966696	-0.094746527
492758	ZDB-GENE-041114-101	0.371736328	-0.125049636
492759	ZDB-GENE-041114-102	0.504302728	-0.355999739
492760	ZDB-GENE-041114-103	0.708272629	0.114410584
492761	ZDB-GENE-041114-104	0.147683252	-0.291381062
492762	ZDB-GENE-041114-105	0.394628529	0.13392786
492763	ZDB-GENE-030825-5	0.79665225	-0.085880053
492764	ZDB-GENE-041114-107	0.520540244	0.178344626
492765	ZDB-GENE-041114-108	0.044582932	-0.385332502
492766	ZDB-GENE-041114-109	0.452362951	-0.185740354
492767	ZDB-GENE-041114-110	0.231488491	-0.427581949
492768	ZDB-GENE-041114-113	0.97253789	-0.008086877
492769	ZDB-GENE-041114-114	0.501391711	0.194036607
492770	ZDB-GENE-030826-23	0.265224389	0.229108948
492771	ZDB-GENE-041114-117	0.971345668	-0.010143141
492772	ZDB-GENE-041114-118	0.882639029	0.058180083
492774	ZDB-GENE-041114-120	0.014262715	-0.400258274
492775	ZDB-GENE-041114-121	0.326850075	0.557558951
492777	ZDB-GENE-041114-123	0.009278861	-0.783016492
492778	ZDB-GENE-041114-124	0.392750779	-0.572279581
492779	ZDB-GENE-041114-125	0.116475369	0.293591017
492780	ZDB-GENE-041114-126	0.009554916	-0.641443509
492781	ZDB-GENE-041114-127	0.017472384	-0.626754546
492783	ZDB-GENE-041114-134	0.025267962	-0.55217459
492784	ZDB-GENE-041114-135	0.776768317	0.077321346
492786	ZDB-GENE-041114-137	0.712876438	0.096492852
492787	ZDB-GENE-041114-138	0.149810147	-0.275653679
492789	ZDB-GENE-041114-140	0.534122825	-0.59921381
492790	ZDB-GENE-041114-141	0.460761345	-0.133799666
492792	ZDB-GENE-041114-145	0.34869568	-0.157456235
492793	ZDB-GENE-041114-146	0.659054201	-0.460930447
492794	ZDB-GENE-041114-147	0.330188794	-0.255025464
492795	ZDB-GENE-041114-148	0.142455018	0.398453101
492796	ZDB-GENE-041114-149	0.778717979	-0.080536453
492797	ZDB-GENE-041114-150	0.616887672	-0.11100487
492798	ZDB-GENE-041114-151	0.481184799	0.155779523
492799	ZDB-GENE-041114-152	0.737000921	-0.068427249
492800	ZDB-GENE-041114-154	0.955294457	-0.012265661
492801	ZDB-GENE-030131-5809	0.005416936	0.437307068
492802	ZDB-GENE-040618-3	0.292452627	0.305269857
492803	ZDB-GENE-041114-158	0.053174515	-0.538249804
492804	ZDB-GENE-041114-159	0.349305193	-0.297831491
492805	ZDB-GENE-041114-160	0.855715892	-0.052626197
492807	ZDB-GENE-041114-163	0.22233525	-0.361870268
492808	ZDB-GENE-041114-164	0.045933671	0.333772549
492810	ZDB-GENE-041114-166	0.036581238	-0.403411738
492811	ZDB-GENE-041114-167	0.432700541	0.118073365
492812	ZDB-GENE-041114-168	0.164915872	0.165661964
492813	ZDB-GENE-030131-9925	0.760971307	-0.075902169
492814	ZDB-GENE-041114-170	0.782355253	-0.081390484
492815	ZDB-GENE-041114-171	0.351460009	-0.257081233
492816	ZDB-GENE-041114-172	0.017966793	-0.546482627
492817	ZDB-GENE-041114-199	0.986310694	-0.02400038
492818	ZDB-GENE-041114-202	0.954079052	0.021934494
492819		0.99288941	-0.010177263
493181	ZDB-GENE-080122-1	0.822980438	-0.119260667
493596	ZDB-GENE-041118-13	0.004256189	1.122342422
493602	ZDB-GENE-041112-1	0.50409854	0.33722752
493604	ZDB-GENE-041122-1	0.049790963	-0.466058506
493605	ZDB-GENE-030131-478	0.052198593	-0.286512419
493606	ZDB-GENE-041121-17	0.648427478	-0.114100639
493607	ZDB-GENE-041121-18	0.511154576	0.083535182
493608	ZDB-GENE-021206-2	0.14261082	-0.285025259
493610	ZDB-GENE-041121-4	0.635982363	-0.196415184
493611	ZDB-GENE-041121-5	0.176397566	-0.13735371
493612	ZDB-GENE-041121-7	0.074981488	-0.318347706
493613	ZDB-GENE-041121-9	5.42e-06	1.946962785
493614	ZDB-GENE-030408-5	0.645825707	0.112952108
493615	ZDB-GENE-041121-11	0.004501147	0.357781924
493616	ZDB-GENE-041121-12	0.045419276	-0.43010877
493624	ZDB-GENE-050706-192	0.965987873	-0.047346351
493627	ZDB-GENE-050217-3	0.098787302	-0.526606919
493629	ZDB-GENE-050225-1	0.864151732	-0.199323929
493633	ZDB-GENE-041130-1	0.586555802	0.177720646
493634	ZDB-GENE-060126-7	0.919017947	0.069428463
493635	ZDB-GENE-050302-175	0.931384387	-0.016386061
493780	ZDB-GENE-041124-3	0.170098271	-0.172913322
493781	ZDB-GENE-041014-2	0.189363309	0.278237629
493783	ZDB-GENE-041124-2	0.871459345	-0.04007
493915	ZDB-GENE-041201-1	0.387973308	0.218837241
493916	ZDB-GENE-041205-1	0.809238008	-0.080470259
494030	ZDB-GENE-041212-1	0.014413949	0.378890994
494031	ZDB-GENE-041212-59	0.059260119	-0.25584052
494033	ZDB-GENE-041212-61	0.004155959	0.358570401
494034	ZDB-GENE-041212-85	0.228647433	-0.278137976
494035	ZDB-GENE-041212-86	0.006531928	0.44739673
494036	ZDB-GENE-041212-87	0.588047436	0.101888668
494037	ZDB-GENE-030131-1695	0.086594939	0.263332004
494038	ZDB-GENE-030326-6	0.02934598	0.306151362
494039	ZDB-GENE-041212-2	0.497520282	0.177180307
494040	ZDB-GENE-030131-8078	0.114987026	0.185760372
494041	ZDB-GENE-041212-5	0.818594431	0.108495485
494042	ZDB-GENE-041212-6	0.118897983	-0.317312966
494043	ZDB-GENE-041212-7	0.504463281	0.142341975
494044	ZDB-GENE-041212-8	0.618252643	-0.161076191
494045	ZDB-GENE-041212-9	0.568782814	-0.239982642
494046	ZDB-GENE-041212-10	0.309276663	-0.155565548
494047	ZDB-GENE-041212-11	0.55980033	-0.136112055
494048	ZDB-GENE-041212-12	0.269134088	0.329627299
494049	ZDB-GENE-041212-13	0.979860505	0.009936439
494050	ZDB-GENE-041212-15	0.004461019	0.721209009
494051	ZDB-GENE-041212-16	0.047181119	-0.47128179
494052	ZDB-GENE-010219-1	0.36703058	-0.357597419
494053	ZDB-GENE-041212-18	0.96898025	-0.017860467
494054	ZDB-GENE-041212-19	0.35457107	0.360063249
494056	ZDB-GENE-041212-22	1.0	-0.544073364
494060	ZDB-GENE-041212-26	0.97329471	0.016377083
494062	ZDB-GENE-041212-28	0.957365679	-0.012902022
494063	ZDB-GENE-041212-30	0.815241006	-0.052570867
494064	ZDB-GENE-041212-31	0.124256375	-0.436090453
494065	ZDB-GENE-030131-3157	0.829815552	-0.068814487
494066	ZDB-GENE-041212-33	0.680327069	0.078038775
494070	ZDB-GENE-041212-37	0.736321039	-0.108785486
494071	ZDB-GENE-041212-38	0.159532785	0.445818284
494073	ZDB-GENE-041212-40	0.935827862	-0.030579672
494074	ZDB-GENE-041212-41	0.72205821	-0.070486818
494075	ZDB-GENE-041212-43	0.085965807	0.282645129
494076	ZDB-GENE-041212-44	0.520540244	-0.121113888
494077	ZDB-GENE-040722-1	0.065754847	-0.390611702
494078	ZDB-GENE-041212-46	0.665599716	0.095752083
494079	ZDB-GENE-041212-47	0.279503666	0.369636812
494080	ZDB-GENE-041212-48	0.58799883	0.13092941
494081	ZDB-GENE-041212-49	0.021206735	0.204614642
494082	ZDB-GENE-041212-50	0.221988822	-0.203803338
494083	ZDB-GENE-110302-2	0.812553177	-0.050702725
494084	ZDB-GENE-041212-52	0.747539532	0.086227669
494085	ZDB-GENE-041212-53	0.162533167	0.291157621
494086	ZDB-GENE-041212-54	0.346692105	0.39362928
494087	ZDB-GENE-041212-55	0.076436991	0.515034751
494088	ZDB-GENE-041212-56	0.004931941	0.434274857
494089	ZDB-GENE-041212-57	0.729135597	0.115851607
494090	ZDB-GENE-041212-58	0.835095246	-0.068119186
494091	ZDB-GENE-041212-62	0.110222646	0.338019088
494092	ZDB-GENE-041212-63	0.054265245	-0.244301436
494093	ZDB-GENE-041212-64	0.474805795	-0.155814629
494096	ZDB-GENE-041212-67	0.006017566	-0.585717065
494097	ZDB-GENE-041212-68	0.868394766	-0.064570837
